movie_id,title,tag
14799,for your consideration,"comedy drama marilyn hack victor allan miller callie webb christopherguest in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9466,celebrity,"drama comedy exzentrik independent film reporter ex-wife spectacle lee simon robin simon tony gardella woodyallen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
7510,running with scissors,"drama comedy gay sister sister relationship wife husband relationship 1970s becoming an adult adoption therapist marriage crisis deirdre burroughs dr. finch augusten burroughs ryanmurphy in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
31246,from justin to kelly,"comedy romance musical kelly justin dancer robertiscove in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
61752,girl 6,"comedy independent film neighbor masturbation phone sex actress girl 6 shoplifter jimmy spikelee in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10944,in the cut,"mystery thriller eroticism suspense woman director frannie detective malloy pauline janecampion in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10362,two lovers,"drama romance love of one's life neighbor leonard michelle ruth jamesgray in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14778,last orders,"comedy drama based on novel war veteran male friendship death of a friend friendship friends grief independent film last will and testament memory death mother son relationship ashes flashback life missed opportunity jack vic lenny fredschepisi in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1255,the host,"action adventure romance science fiction thriller based on novel mass murder dystopia genocide alien invasion duringcreditsstinger interspecies romance alien parasites park gang-du park nam-il park nam-joo bongjoon-ho in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1255,the host,"horror drama science fiction river mobile phone bravery archer daughter sewerage pollution formaldehyde snack bar family park gang-du park nam-il park nam-joo bongjoon-ho in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
45226,the pursuit of d.b. cooper,"adventure crime thriller gruen d.b. cooper hannah rogerspottiswoode in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10212,ravenous,"comedy horror thriller western winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger american mexican war woman director wendigo military outpost vomiting blood captain john boyd colonel ives / f.w. colqhoun private cleaves antoniabird in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8669,charlie bartlett,"comedy drama depression suicide attempt medicine new love drug addiction private school girlfriend advice cleverness high school toilet school performance drama independent film teenage crush psychiatrist school bus charlie bartlett nathan gardner marilyn bartlett jonpoll in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
179144,the great beauty,"comedy drama alcohol rome vatican based on novel birthday nightclub nudity artist beauty party love church art drug jep gambardella romano ramona paolosorrentino in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
